file,freqbin,avg_mag_db,shap,tmos,dnsmos_pred,mosnet_pred,scoreq_pred
sid4173-anchor-COSINE-5534-F_close_177.wav,57,-8.956447839736938,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,58,-8.63792896270752,0.0127208209607475,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,59,-8.957489728927612,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,60,-10.057146549224854,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,61,-11.983089447021484,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,62,-13.421632051467896,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,63,-13.712562322616577,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,64,-14.073994159698486,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,65,-16.489704847335815,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,66,-18.139150142669678,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,67,-18.765803575515747,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,68,-18.965747356414795,-0.0214846656916562,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,69,-20.90604305267334,0.0289832132178222,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,70,-21.93366527557373,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,71,-21.977550983428955,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,72,-22.535829544067383,0.0130921131806868,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,73,-24.1239333152771,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,74,-25.986034870147705,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,75,-25.945281982421875,0.0142303203964254,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,76,-26.28523826599121,0.0102306666052293,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,77,-26.540660858154297,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,78,-27.747087478637695,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,79,-28.11389684677124,-0.01731071058687,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,80,-28.03081750869751,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,81,-28.17171335220337,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,82,-29.066052436828613,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,83,-29.120678901672363,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,84,-28.783957958221436,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,85,-28.70413064956665,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,86,-29.236528873443604,-0.0166738430269565,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,87,-29.219818115234375,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,88,-29.40582036972046,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,89,-29.68404531478882,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,90,-29.615366458892822,-0.0069558758485423,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,91,-29.638001918792725,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,92,-29.595155715942383,0.021312899766341,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,93,-29.79917287826538,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,94,-30.446784496307373,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,95,-30.323240756988525,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,96,-30.003275871276855,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,97,-30.023746490478516,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,98,-30.61345338821411,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,99,-30.930304527282715,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,100,-30.751612186431885,-0.0095114397363192,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,101,-30.76131820678711,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,102,-30.668108463287354,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,103,-31.00870132446289,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,104,-31.768267154693604,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,105,-31.03066921234131,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,106,-30.98344087600708,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,107,-31.551344394683838,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,108,-31.699917316436768,-0.0310137358173648,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,109,-31.97385549545288,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,110,-31.875786781311035,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,111,-31.741373538970947,0.0165526584092718,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,112,-32.07527160644531,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,113,-32.19711780548096,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,114,-32.261643409729004,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,115,-32.00216293334961,-0.0150024282636671,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,116,-32.315614223480225,-0.0176285376285976,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,117,-32.53570079803467,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,118,-32.94919013977051,-0.0146895478224204,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,119,-32.709970474243164,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,120,-32.30644702911377,-0.0200772857841272,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,121,-32.55919933319092,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,122,-32.878596782684326,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,123,-33.07996988296509,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,124,-32.93663740158081,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,125,-32.83283233642578,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,126,-32.850778102874756,-0.0264648405031482,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,127,-33.402061462402344,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,128,-33.30989122390747,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,129,-33.14220666885376,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,130,-33.019447326660156,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,131,-32.913148403167725,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,132,-33.52679491043091,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,133,-33.133347034454346,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,134,-33.50205898284912,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,135,-33.584134578704834,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,136,-33.49168062210083,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,137,-33.54145526885986,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,138,-33.43289613723755,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,139,-33.50445032119751,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,140,-33.72624635696411,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,141,-33.664095401763916,-0.0094233281550818,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,142,-33.633973598480225,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,143,-33.70500564575195,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,144,-33.88518571853638,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,145,-34.18952941894531,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,146,-33.97960901260376,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,147,-34.17159557342529,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,148,-34.25116777420044,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,149,-34.71254110336304,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,150,-34.81826066970825,0.0260758807989774,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,151,-34.96356010437012,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,152,-35.09868383407593,0.0204961863584464,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,153,-35.21434307098389,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,154,-35.300185680389404,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,155,-35.31855344772339,-0.0143340763112353,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,156,-35.31552076339722,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,157,-35.33540725708008,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,158,-35.33472299575806,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,159,-35.328898429870605,0.0,3.1333333333333333,,2.605656,
sid4173-anchor-COSINE-5534-F_close_177.wav,160,-35.351014137268066,0.0148010410836627,3.1333333333333333,,2.605656,
sid4757-anchor-COSINE-7000-F_close_113.wav,0,17.770023345947266,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,1,15.757869482040405,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,2,7.7262961864471436,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,3,2.428065538406372,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,4,11.983286142349243,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,5,20.70237398147583,0.0062158240399223,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,6,19.962799549102783,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,7,17.395195960998535,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,8,18.51677417755127,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,9,20.71706533432007,0.0034852442809257,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,10,22.501201629638672,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,11,18.441059589385986,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,12,9.733993411064148,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,13,4.7911059856414795,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,14,6.158816814422607,0.1406094309019525,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,15,9.392274618148804,-0.2380711377270707,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,16,7.4529314041137695,-0.0778263028464906,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,17,3.0829235911369324,-0.05522648690469,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,18,-0.26521356776356697,0.091202652652558,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,19,-0.03366670338436961,-0.0620007575884487,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,20,3.053406774997711,-0.0081202387477103,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,21,2.477303296327591,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,22,-0.9479224681854248,-0.0068182773614435,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,23,-5.390527248382568,-0.0196222162335834,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,24,-4.628297388553619,0.005659542705303,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,25,-0.7803213596343994,0.0177422878381409,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,26,-2.196427583694458,0.0060812751349894,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,27,-5.15620231628418,0.0420856379054686,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,28,-6.75233781337738,0.0829180840190371,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,29,-3.429470658302307,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,30,-0.19482716917991638,0.0306416817534064,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,31,-2.852989137172699,0.0247774683866482,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,32,-6.529967784881592,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,33,-7.0809221267700195,-0.0103822930911064,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,34,-0.8880849927663803,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,35,3.678874969482422,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,36,0.1633073203265667,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,37,-5.1877522468566895,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,38,-5.796369910240173,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,39,-2.832389771938324,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,40,-0.6938888132572174,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,41,-4.151417315006256,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,42,-7.9384446144104,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,43,-9.672618508338928,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,44,-7.776163220405579,-0.0083612152518718,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,45,-4.994021654129028,0.0108054795420217,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,46,-6.92284882068634,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,47,-9.691824316978455,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,48,-9.897705912590027,0.0104333353432202,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,49,-8.228501081466675,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,50,-6.873552203178406,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,51,-8.910636305809021,0.010165381787122,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,52,-11.112419366836548,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,53,-10.906939506530762,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,54,-7.889111042022705,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,55,-6.414663791656494,0.0037522296571206,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,56,-8.76526415348053,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,57,-12.064896821975708,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,58,-12.081031799316406,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,59,-10.101615190505981,-0.0110989377246125,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,60,-8.667072057723999,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,61,-10.519546270370483,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,62,-13.793859481811523,0.0114015211440077,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,63,-15.830752849578857,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,64,-14.458000659942627,0.0096372886519599,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,65,-13.424383401870728,-0.007773553338353,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,66,-15.634626150131226,-0.007052519313368,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,67,-18.117904663085938,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,68,-18.764742612838745,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,69,-16.808266639709473,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,70,-15.86041808128357,0.0061300521399577,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,71,-18.235522508621216,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,72,-21.387274265289307,0.0,2.5595959595959594,,3.2083502,
sid4757-anchor-COSINE-7000-F_close_113.wav,73,-22.027602195739746,0.0,2.5595959595959594,,3.2083502,
