orig_file,filename,scale,freqbin,avg_mag_raw,avg_mag_db,mosnet_predicted_mos,dnsmos_predicted_mos,scoreq_predicted_mos,true_mos_before_scaling,mosnet_orig_predicted_mos,dnsmos_orig_predicted_mos,scoreq_predicted_mos,mosnet_delta_mos,dnsmos_delta_mos,scoreq_delta_mos
sid5907-clean-COSINE-9987-F_close_206.wav,sid5907-clean-COSINE-9987-F_close_206_freqbin3_scaled100.0.wav,100.0,3,53.942352,34.63859796524048,2.7163116931915283,2.0804595208483,1.1349611282348633,4.135353535353536,4.152424,3.3163164361570976,1.1349611282348633,-1.4361123068084716,-1.2358569153087977,-1.7176785469055176
sid2292-noisy-COSINE-2898-M_array1_232-truncated.wav,sid2292-noisy-COSINE-2898-M_array1_232-truncated_freqbin5_scaled100.0.wav,100.0,5,50.606598,34.08414363861084,3.0613112449646,2.2911878555633978,1.1756651401519775,2.6,2.9582849,2.926073536676544,1.1756651401519775,0.10302634496459984,-0.634885681113146,-1.0033292770385747
sid2579-noisy-COSINE-3231-F_array1_81.wav,sid2579-noisy-COSINE-3231-F_array1_81_freqbin41_scaled1000.0.wav,1000.0,41,4.84386,13.703832626342773,2.7993688583374023,2.227844884461838,1.041317105293274,2.034343434343435,4.193134,2.7321096114546366,1.041317105293274,-1.3937651416625974,-0.5042647269927985,-0.5164476633071902
sid0214-anchor-COSINE-0100-M_close_50-truncated.wav,sid0214-anchor-COSINE-0100-M_close_50-truncated_freqbin4_scaled1000.0.wav,1000.0,4,87.24104,38.81441831588745,5.480679988861084,1.9652730051184792,1.2395806312561035,2.2444444444444445,3.1383245,2.756966039683404,1.2395806312561035,2.342355488861084,-0.7916930345649247,-1.2960274219512935
sid4566-clean-COSINE-6463-F_close_219.wav,sid4566-clean-COSINE-6463-F_close_219_freqbin40_scaled0.5.wav,0.5,40,0.39217937,-8.130305409431458,2.7832720279693604,3.363201749104344,3.2855324745178223,4.006060606060606,2.7897024,3.292823760529672,3.2855324745178223,-0.006430372030639564,0.07037798857467203,0.0023958683013916016
sid4059-noisy-COSINE-5289-F_array1_6.wav,sid4059-noisy-COSINE-5289-F_array1_6.wav,1,1,2.2670856,7.109358310699463,2.6327505,3.4977312068977304,2.7658982276916504,1.9616161616161616,2.6327505,3.4977312068977304,2.7658982276916504,0.0,0.0,0.0
sid1902-anchor-COSINE-2794-M_close_179.wav,sid1902-anchor-COSINE-2794-M_close_179_freqbin40_scaled0.5.wav,0.5,40,0.53887373,-5.370259881019592,3.2832093238830566,3.440207031860065,2.480804920196533,2.995959595959596,3.2946537,3.161902589714007,2.480804920196533,-0.011444376116943378,0.2783044421460579,0.002389192581176758
sid1540-anchor-COSINE-2406-F_close_185.wav,sid1540-anchor-COSINE-2406-F_close_185_freqbin4_scaled50.0.wav,50.0,4,81.74104,38.24880361557007,5.158966541290283,2.603219322022165,1.4623643159866333,3.1333333333333337,2.72398,3.520196075406468,1.4623643159866333,2.434986541290283,-0.916976753384303,-0.7054706811904907
sid1084-noisy-COSINE-1777-F_array1_164.wav,sid1084-noisy-COSINE-1777-F_array1_164_freqbin4_scaled50.0.wav,50.0,4,73.27137,37.298686504364014,3.2969086170196533,2.123221468666787,0.9475196599960328,3.0525252525252524,3.351058,2.7011459079479256,0.9475196599960328,-0.05414938298034677,-0.5779244392811385,-0.8031098842620848
sid5977-noisy-COSINE-9987-F_shoulder_76.wav,sid5977-noisy-COSINE-9987-F_shoulder_76_freqbin41_scaled0.5.wav,0.5,41,0.274403,-11.232223510742188,5.392572402954102,2.3929024579495874,1.664268970489502,1.9616161616161616,5.3958745,2.378784385544166,1.664268970489502,-0.0033020970458981225,0.014118072405421511,0.0007201433181762695
sid5115-clean-COSINE-7275-F_close_99.wav,sid5115-clean-COSINE-7275-F_close_99_freqbin0_scaled0.25.wav,0.25,0,5.373822,14.605666399002075,2.951810598373413,3.157978969468186,3.0935425758361816,3.917171717171717,2.5796294,3.1655051815594626,3.0935425758361816,0.3721811983734131,-0.007526212091276463,-0.009816408157348633
sid1386-clean-COSINE-2145-F_close_2.wav,sid1386-clean-COSINE-2145-F_close_2_freqbin2_scaled50.0.wav,50.0,2,45.84466,33.22577714920044,2.437561273574829,2.3408184784150534,1.196555495262146,2.947474747474748,2.2757435,2.8100305481392875,1.196555495262146,0.16181777357482918,-0.4692120697242341,-1.486106276512146
sid4044-clean-COSINE-5289-F_close_45-truncated.wav,sid4044-clean-COSINE-5289-F_close_45-truncated_freqbin1_scaled10.0.wav,10.0,1,40.292145,32.104408740997314,3.4106109142303467,2.114395425930796,1.7497541904449463,4.167676767676768,2.8448942,2.9509888331675684,1.7497541904449463,0.5657167142303465,-0.8365934072367724,-1.7485933303833008
sid3227-clean-COSINE-3826-M_close_244-truncated.wav,sid3227-clean-COSINE-3826-M_close_244-truncated_freqbin4_scaled0.5.wav,0.5,4,10.166727,20.14362335205078,3.416473865509033,3.473693047387268,3.137459754943848,4.11919191919192,3.3625677,3.449353076409672,3.137459754943848,0.053906165509033155,0.024339970977595993,-0.011101007461547407
sid1084-noisy-COSINE-1777-F_array1_164.wav,sid1084-noisy-COSINE-1777-F_array1_164_freqbin40_scaled0.5.wav,0.5,40,0.6179327,-4.181177020072937,3.3403525352478027,2.7382203100541096,1.7753667831420898,3.0525252525252524,3.351058,2.7011459079479256,1.7753667831420898,-0.010705464752197358,0.03707440210618396,0.024737238883972168
sid3801-clean-COSINE-5289-F_close_121.wav,sid3801-clean-COSINE-5289-F_close_121_freqbin1_scaled0.25.wav,0.25,1,4.561329,13.181828260421753,2.994547367095948,3.5540668115275675,3.7206406593322754,4.256565656565657,3.0590675,3.6408872984458815,3.7206406593322754,-0.06452013290405167,-0.08682048691831401,-0.0048673152923583984
sid4778-noisy-COSINE-7000-F_array1_136.wav,sid4778-noisy-COSINE-7000-F_array1_136_freqbin2_scaled50.0.wav,50.0,2,50.639366,34.089765548706055,2.872599124908448,2.0955094184468988,1.0587799549102783,2.51111111111111,2.6423028,2.3369253526283083,1.0587799549102783,0.2302963249084482,-0.2414159341814095,-0.36821866035461426
sid2628-clean-COSINE-3277-F_close_128.wav,sid2628-clean-COSINE-3277-F_close_128_freqbin31_scaled0.5.wav,0.5,31,0.6087412,-4.311346113681793,2.697103500366211,3.2164754821861097,2.9389681816101074,3.5939393939393938,2.7074878,3.0103451827705605,2.9389681816101074,-0.010384299633789063,0.20613029941554917,-0.026658296585083008
sid0101-clean-COSINE-0100-M_close_202-truncated.wav,sid0101-clean-COSINE-0100-M_close_202-truncated.wav,1,2,12.642181,22.03644037246704,3.1172006,3.201851023811716,2.532744646072388,2.802020202020202,3.1172006,3.201851023811716,2.532744646072388,0.0,0.0,0.0
sid1777-noisy-COSINE-2734-M_array1_46.wav,sid1777-noisy-COSINE-2734-M_array1_46_freqbin2_scaled10.0.wav,10.0,2,27.213806,28.695788383483887,3.22969651222229,2.377757903220058,2.5483429431915283,2.761616161616162,3.133135,2.832603910927744,2.5483429431915283,0.09656151222229026,-0.4548460077076859,0.08985662460327148
sid2628-clean-COSINE-3277-F_close_128.wav,sid2628-clean-COSINE-3277-F_close_128_freqbin5_scaled100.0.wav,100.0,5,67.193085,36.54649257659912,4.507589817047119,2.3822718018083795,1.155085563659668,3.5939393939393938,2.7074878,3.0103451827705605,1.155085563659668,1.8001020170471191,-0.628073380962181,-1.8105409145355225
sid4840-anchor-COSINE-7000-F_close_198.wav,sid4840-anchor-COSINE-7000-F_close_198_freqbin41_scaled10.0.wav,10.0,41,1.097337,0.8068005740642548,2.5345571041107178,3.0450648462615537,1.8891267776489256,1.824242424242424,2.4399137,2.760547102184713,1.8891267776489256,0.09464340411071781,0.2845177440768407,-0.30501818656921453
sid0795-clean-COSINE-1399-F_close_178-truncated.wav,sid0795-clean-COSINE-1399-F_close_178-truncated_freqbin2_scaled1000.0.wav,1000.0,2,85.52403,38.641765117645264,2.605275630950928,2.811839443040792,1.173330545425415,4.103030303030304,2.41604,2.6744039875550305,1.173330545425415,0.189235630950928,0.13743545548576153,-2.319350004196167
sid0040-clean-COSINE-0100-M_close_139.wav,sid0040-clean-COSINE-0100-M_close_139_freqbin4_scaled100.0.wav,100.0,4,75.82897,37.596704959869385,5.007327556610107,2.419997127347812,1.327578902244568,3.884848484848484,2.749686,3.637123623842804,1.327578902244568,2.2576415566101073,-1.2171264964949922,-1.870320916175842
sid1639-anchor-COSINE-2406-F_close_3.wav,sid1639-anchor-COSINE-2406-F_close_3_freqbin2_scaled0.5.wav,0.5,2,2.3910882,7.571912407875061,2.1483404636383057,2.9289574392567594,1.6742985248565674,2.4868686868686867,2.1442657,2.710024457305373,1.6742985248565674,0.004074763638305612,0.21893298195138655,0.017532706260681152
sid0969-clean-COSINE-1399-F_close_358.wav,sid0969-clean-COSINE-1399-F_close_358_freqbin3_scaled10.0.wav,10.0,3,70.24872,36.93276882171631,2.4038360118865967,2.060154464206592,1.3012372255325315,4.175757575757577,2.6515734,3.672199562936602,1.3012372255325315,-0.2477373881134035,-1.6120450987300101,-2.6738215684890747
sid4681-clean-COSINE-6463-F_close_330.wav,sid4681-clean-COSINE-6463-F_close_330.wav,1,3,19.062849,25.60375690460205,2.116335,2.5394823728763933,1.334965467453003,1.945454545454545,2.116335,2.5394823728763933,1.334965467453003,0.0,0.0,0.0
sid1768-clean-COSINE-2734-M_close_35.wav,sid1768-clean-COSINE-2734-M_close_35_freqbin3_scaled0.5.wav,0.5,3,14.160821,23.021769523620605,3.007068634033203,3.093637128051162,3.4048819541931152,4.151515151515151,2.8645873,2.908341343054736,3.4048819541931152,0.14248133403320296,0.18529578499642607,0.018105030059814453
sid2411-noisy-COSINE-3231-F_array1_13.wav,sid2411-noisy-COSINE-3231-F_array1_13_freqbin31_scaled0.25.wav,0.25,31,1.6432719,4.3141889572143555,2.364524602890014,3.0397707655193456,1.4037047624588013,1.9535353535353528,2.3700871,2.558559268459838,1.4037047624588013,-0.005562497109985909,0.4812114970595074,-0.008905172348022239
sid3093-clean-COSINE-3826-M_close_111.wav,sid3093-clean-COSINE-3826-M_close_111_freqbin41_scaled100.0.wav,100.0,41,14.760573,23.382065296173096,4.9175519943237305,2.8368528745428643,1.9551105499267576,4.086868686868687,3.6080196,2.8318147775977747,1.9551105499267576,1.3095323943237305,0.00503809694508961,-1.3487946987152106
sid0398-anchor-COSINE-0622-F_close_59.wav,sid0398-anchor-COSINE-0622-F_close_59_freqbin3_scaled1000.0.wav,1000.0,3,86.87188,38.77758502960205,2.327690839767456,2.331967883571497,1.185328483581543,3.6262626262626254,2.5678933,3.023410513828852,1.185328483581543,-0.2402024602325441,-0.6914426302573551,-2.286921262741089
sid3093-clean-COSINE-3826-M_close_111.wav,sid3093-clean-COSINE-3826-M_close_111.wav,1,41,0.29357433,-10.645638704299927,3.6080196,2.8318147775977747,3.303905248641968,4.086868686868687,3.6080196,2.8318147775977747,3.303905248641968,0.0,0.0,0.0
sid1777-noisy-COSINE-2734-M_array1_46.wav,sid1777-noisy-COSINE-2734-M_array1_46_freqbin31_scaled0.25.wav,0.25,31,0.67744225,-3.382554352283478,3.124799489974976,2.927172434566887,2.4506640434265137,2.761616161616162,3.133135,2.832603910927744,2.4506640434265137,-0.008335510025023751,0.09456852363914292,-0.007822275161743164
sid5081-anchor-COSINE-7275-F_close_66.wav,sid5081-anchor-COSINE-7275-F_close_66_freqbin41_scaled0.25.wav,0.25,41,0.25376308,-11.911431550979614,2.59809684753418,3.4742489115609807,2.8428566455841064,2.575757575757576,2.5976105,3.523122855299272,2.8428566455841064,0.00048634753418008714,-0.04887394373829146,-0.005186319351196289
sid0398-anchor-COSINE-0622-F_close_59.wav,sid0398-anchor-COSINE-0622-F_close_59_freqbin3_scaled100.0.wav,100.0,3,56.710926,35.07333517074585,2.502907514572144,2.2843946859224618,1.1986418962478638,3.6262626262626254,2.5678933,3.023410513828852,1.1986418962478638,-0.06498578542785616,-0.7390158279063903,-2.273607850074768
sid1768-clean-COSINE-2734-M_close_35.wav,sid1768-clean-COSINE-2734-M_close_35_freqbin31_scaled0.5.wav,0.5,31,0.6043066,-4.3748539686203,2.8637855052948,3.200265693381072,3.3559978008270264,4.151515151515151,2.8645873,2.908341343054736,3.3559978008270264,-0.0008017947052003649,0.29192435032633623,-0.030779123306274414
sid0728-anchor-COSINE-1399-F_close_108.wav,sid0728-anchor-COSINE-1399-F_close_108.wav,1,4,13.115939,22.355988025665283,2.7478077,2.853484952322041,2.809969425201416,4.191919191919192,2.7478077,2.853484952322041,2.809969425201416,0.0,0.0,0.0
sid0404-clean-COSINE-0622-F_close_65.wav,sid0404-clean-COSINE-0622-F_close_65.wav,1,5,5.8853407,15.395432710647583,3.5178766,3.0748376352880245,3.1823861598968506,4.531313131313132,3.5178766,3.0748376352880245,3.1823861598968506,0.0,0.0,0.0
sid3516-noisy-COSINE-3904-M_array1_67.wav,sid3516-noisy-COSINE-3904-M_array1_67_freqbin3_scaled10.0.wav,10.0,3,17.929163,25.07120132446289,1.948643922805786,2.257429519897456,1.235297679901123,1.4929292929292928,2.125861,2.5812325153415703,1.235297679901123,-0.1772170771942141,-0.3238029954441144,-0.03928244113922119
sid1998-noisy-COSINE-2794-M_array1_52.wav,sid1998-noisy-COSINE-2794-M_array1_52_freqbin4_scaled0.25.wav,0.25,4,2.1120217,6.493967771530151,2.824036121368408,2.491983169537093,2.43599009513855,3.0444444444444443,2.652236,2.556531245232451,2.43599009513855,0.1718001213684084,-0.06454807569535781,-0.04163670539855957
sid4338-clean-COSINE-5897-F_close_174.wav,sid4338-clean-COSINE-5897-F_close_174_freqbin31_scaled0.5.wav,0.5,31,1.0348445,0.2975020557641983,3.6789090633392334,2.681001928453055,3.1430530548095703,4.070707070707071,3.6948164,2.597719007763478,3.1430530548095703,-0.015907336660766713,0.0832829206895771,-0.028677701950073686
sid2628-clean-COSINE-3277-F_close_128.wav,sid2628-clean-COSINE-3277-F_close_128_freqbin4_scaled0.5.wav,0.5,4,10.605442,20.510575771331787,2.7697954177856445,3.331246377319003,2.967153549194336,3.5939393939393938,2.7074878,3.0103451827705605,2.967153549194336,0.06230761778564453,0.32090119454844235,0.0015270709991455078
sid2129-anchor-COSINE-2828-M_close_63.wav,sid2129-anchor-COSINE-2828-M_close_63_freqbin0_scaled100.0.wav,100.0,0,128.34598,42.167649269104004,3.244203805923462,1.8284460799179167,1.0816364288330078,1.476767676767677,2.8734455,2.883063619258016,1.0816364288330078,0.37075830592346204,-1.0546175393400992,-1.7185676097869873
sid4778-noisy-COSINE-7000-F_array1_136.wav,sid4778-noisy-COSINE-7000-F_array1_136_freqbin3_scaled1000.0.wav,1000.0,3,88.25765,38.91504764556885,2.101531982421875,1.9307602384322564,1.2652045488357544,2.51111111111111,2.6423028,2.3369253526283083,1.2652045488357544,-0.540770817578125,-0.40616511419605184,-0.16179406642913818
sid2325-clean-COSINE-2898-M_close_43.wav,sid2325-clean-COSINE-2898-M_close_43.wav,1,41,0.8520041,-1.3911661505699158,3.4060593,3.066073168448087,3.076519012451172,3.456565656565657,3.4060593,3.066073168448087,3.076519012451172,0.0,0.0,0.0
sid5513-noisy-COSINE-7551-F_array1_75.wav,sid5513-noisy-COSINE-7551-F_array1_75_freqbin3_scaled10.0.wav,10.0,3,5.7423425,15.181782245635986,2.955385684967041,2.407369011547113,2.210134029388428,2.5595959595959594,2.972769,3.014734747492097,2.210134029388428,-0.01738331503295898,-0.6073657359449838,-0.1409535408020015
sid5783-clean-COSINE-9472-F_close_44.wav,sid5783-clean-COSINE-9472-F_close_44_freqbin2_scaled10.0.wav,10.0,2,11.3147135,21.072871685028076,3.0981192588806152,2.924942745526849,2.6937456130981445,3.755555555555556,3.0015242,3.068181006147555,2.6937456130981445,0.09659505888061526,-0.1432382606207061,-0.17897582054138184
sid2287-noisy-COSINE-2898-M_array1_226.wav,sid2287-noisy-COSINE-2898-M_array1_226_freqbin3_scaled0.25.wav,0.25,3,3.8819168,11.780924797058105,2.7793071269989014,2.4356642623730336,1.409520983695984,1.7838383838383838,2.5180473,2.448230545430116,1.409520983695984,0.26125982699890127,-0.012566283057082295,-0.04957950115203835
sid0999-noisy-COSINE-1399-F_array1_68-truncated.wav,sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin5_scaled1000.0.wav,1000.0,5,4.465726,12.997841835021973,3.188469648361206,2.4028405355847973,1.3253499269485474,3.206060606060607,3.1114376,3.142795529167324,1.3253499269485474,0.07703204836120614,-0.7399549935825269,-1.1599942445755005
sid5802-noisy-COSINE-9987-F_shoulder_105.wav,sid5802-noisy-COSINE-9987-F_shoulder_105.wav,1,4,10.102977,20.088987350463867,2.3524642,2.513294638979024,1.5247431993484497,1.4444444444444444,2.3524642,2.513294638979024,1.5247431993484497,0.0,0.0,0.0
sid0890-anchor-COSINE-1399-F_close_274-truncated.wav,sid0890-anchor-COSINE-1399-F_close_274-truncated_freqbin1_scaled100.0.wav,100.0,1,72.930115,37.25813865661621,2.767207622528076,1.786615762692092,1.012557029724121,3.4242424242424243,3.278022,2.591376072532409,1.012557029724121,-0.5108143774719238,-0.8047603098403169,-1.772161483764648
sid5566-clean-COSINE-8112-F_close_126.wav,sid5566-clean-COSINE-8112-F_close_126_freqbin40_scaled1000.0.wav,1000.0,40,66.36654,36.438984870910645,5.316657066345215,2.012903461841873,0.9945754408836364,4.078787878787879,2.8231668,2.804468737925482,0.9945754408836364,2.4934902663452148,-0.7915652760836092,-2.507953464984894
sid4494-noisy-COSINE-6463-F_array1_144.wav,sid4494-noisy-COSINE-6463-F_array1_144_freqbin40_scaled0.25.wav,0.25,40,0.8086228,-1.845080554485321,2.2435736656188965,2.34693108384474,2.015340805053711,1.9212121212121207,2.2733467,2.352380491464921,2.015340805053711,-0.029773034381103347,-0.005449407620180757,0.01847386360168457
sid2287-noisy-COSINE-2898-M_array1_226.wav,sid2287-noisy-COSINE-2898-M_array1_226_freqbin3_scaled10.0.wav,10.0,3,31.040464,29.838566780090332,1.989790081977844,1.8863008372571155,1.168372631072998,1.7838383838383838,2.5180473,2.448230545430116,1.168372631072998,-0.5282572180221561,-0.5619297081730004,-0.2907278537750244
sid1816-anchor-COSINE-2734-M_close_91.wav,sid1816-anchor-COSINE-2734-M_close_91_freqbin31_scaled50.0.wav,50.0,31,10.056085,20.048577785491943,3.619040489196777,2.751820747733537,1.8664638996124268,3.1494949494949496,2.6816933,2.821829191956313,1.8664638996124268,0.9373471891967768,-0.07000844422277641,-0.40717172622680664
sid0109-noisy-COSINE-0100-M_array1_21.wav,sid0109-noisy-COSINE-0100-M_array1_21_freqbin1_scaled0.25.wav,0.25,1,9.88343,19.89815354347229,3.228223323822021,2.713988587030652,2.997159719467163,3.763636363636364,3.1700628,2.871384751251096,2.997159719467163,0.05816052382202086,-0.15739616422044378,-0.019522905349731445
sid1906-clean-COSINE-2794-M_close_182.wav,sid1906-clean-COSINE-2794-M_close_182_freqbin41_scaled100.0.wav,100.0,41,14.166849,23.02546739578247,3.610165119171143,3.314209571366801,2.039881706237793,4.490909090909091,2.8416154,3.7506547162425936,2.039881706237793,0.7685497191711432,-0.43644514487579267,-1.2778551578521729
sid4681-clean-COSINE-6463-F_close_330.wav,sid4681-clean-COSINE-6463-F_close_330_freqbin5_scaled100.0.wav,100.0,5,80.529564,38.1191086769104,4.37957239151001,1.9675121456127989,1.191167235374451,1.945454545454545,2.116335,2.5394823728763933,1.191167235374451,2.26323739151001,-0.5719702272635945,-0.14379823207855202
sid5130-clean-COSINE-7321-M_close_112.wav,sid5130-clean-COSINE-7321-M_close_112_freqbin41_scaled10.0.wav,10.0,41,2.383236,7.5433409214019775,2.816246509552002,3.2966540199316405,2.2240679264068604,3.868686868686869,2.607591,3.3069436679766784,2.2240679264068604,0.20865550955200174,-0.010289648045037847,-0.2288980484008798
sid2579-noisy-COSINE-3231-F_array1_81.wav,sid2579-noisy-COSINE-3231-F_array1_81_freqbin41_scaled0.5.wav,0.5,41,0.12068805,-18.36671471595764,3.6372575759887695,3.063269997763311,1.7159640789031982,2.034343434343435,4.193134,2.7321096114546366,1.7159640789031982,-0.5558764240112302,0.3311603863086745,0.15819931030273415
sid5812-noisy-COSINE-9987-F_shoulder_115.wav,sid5812-noisy-COSINE-9987-F_shoulder_115_freqbin2_scaled10.0.wav,10.0,2,25.005407,27.960681915283203,2.9507439136505127,2.530353244268845,1.2848758697509766,1.4686868686868686,2.387068,2.737038736739453,1.2848758697509766,0.5636759136505125,-0.20668549247060808,-0.3101571798324585
sid0969-clean-COSINE-1399-F_close_358.wav,sid0969-clean-COSINE-1399-F_close_358_freqbin0_scaled50.0.wav,50.0,0,126.72785,42.05744743347168,3.4036202430725098,2.142045224468501,1.149182677268982,4.175757575757577,2.6515734,3.672199562936602,1.149182677268982,0.7520468430725096,-1.5301543384681011,-2.8258761167526245
sid4338-clean-COSINE-5897-F_close_174.wav,sid4338-clean-COSINE-5897-F_close_174_freqbin5_scaled1000.0.wav,1000.0,5,85.282,38.61714839935303,5.621338367462158,2.2576423322677104,1.2499475479125977,4.070707070707071,3.6948164,2.597719007763478,1.2499475479125977,1.926521967462158,-0.3400766754957676,-1.9217832088470463
sid5783-clean-COSINE-9472-F_close_44.wav,sid5783-clean-COSINE-9472-F_close_44.wav,1,41,0.68986106,-3.224767744541168,3.0015242,3.068181006147555,2.8727214336395264,3.755555555555556,3.0015242,3.068181006147555,2.8727214336395264,0.0,0.0,0.0
sid1282-anchor-COSINE-1892-M_close_51.wav,sid1282-anchor-COSINE-1892-M_close_51_freqbin5_scaled100.0.wav,100.0,5,69.53802,36.844446659088135,4.293588638305664,2.9340246972965778,1.4145948886871338,4.111111111111112,4.1205735,3.544936878982372,1.4145948886871338,0.17301513830566417,-0.6109121816857943,-1.594032764434814
sid0969-clean-COSINE-1399-F_close_358.wav,sid0969-clean-COSINE-1399-F_close_358_freqbin5_scaled0.25.wav,0.25,5,4.3229136,12.715531587600708,2.6082422733306885,3.711700099047876,3.9782803058624263,4.175757575757577,2.6515734,3.672199562936602,3.9782803058624263,-0.043331126669311715,0.03950053611127391,0.0032215118408198684
sid1084-noisy-COSINE-1777-F_array1_164.wav,sid1084-noisy-COSINE-1777-F_array1_164_freqbin31_scaled10.0.wav,10.0,31,6.5224195,16.288174390792847,3.432241201400757,2.434766206234149,1.702634572982788,3.0525252525252524,3.351058,2.7011459079479256,1.702634572982788,0.08118320140075674,-0.26637970171377656,-0.04799497127532959
sid1181-anchor-COSINE-1892-M_close_1.wav,sid1181-anchor-COSINE-1892-M_close_1_freqbin1_scaled0.25.wav,0.25,1,15.832759,23.99113416671753,2.129236221313477,2.246672660347702,2.439985752105713,2.543434343434344,2.362726,2.4599420820089186,2.439985752105713,-0.23348977868652288,-0.21326942166121654,0.09750890731811523
sid1902-anchor-COSINE-2794-M_close_179.wav,sid1902-anchor-COSINE-2794-M_close_179_freqbin3_scaled0.5.wav,0.5,3,11.705439,21.36775493621826,3.184377431869507,3.1788746685386045,2.4764387607574463,2.995959595959596,3.2946537,3.161902589714007,2.4764387607574463,-0.11027626813049318,0.016972078824597503,-0.0019769668579101562
sid1998-noisy-COSINE-2794-M_array1_52.wav,sid1998-noisy-COSINE-2794-M_array1_52_freqbin40_scaled50.0.wav,50.0,40,22.896294,27.195305824279785,3.991124391555786,1.8983618364663244,1.114728331565857,3.0444444444444443,2.652236,2.556531245232451,1.114728331565857,1.3388883915557863,-0.6581694087661265,-1.3628984689712524
sid1084-noisy-COSINE-1777-F_array1_164.wav,sid1084-noisy-COSINE-1777-F_array1_164_freqbin4_scaled100.0.wav,100.0,4,85.43892,38.63311529159546,3.814198732376098,2.059014507640784,1.072511076927185,3.0525252525252524,3.351058,2.7011459079479256,1.072511076927185,0.4631407323760981,-0.6421314003071417,-0.6781184673309326
