filename,mosnet_pred,dnsmos_pred,scoreq_pred,freqbin,scale
sid3629-clean-COSINE-4174-F_close_72.wav,3.1690893,3.3271104093988693,3.33723521232605,,1
sid3678-noisy-COSINE-5068-F_array1_30.wav,2.5250947,3.125723723813658,1.95558500289917,,1
sid3800-anchor-COSINE-5289-F_close_120.wav,2.932655,3.384307692331341,3.2501113414764404,,1
sid3801-clean-COSINE-5289-F_close_121.wav,3.0590675,3.6408872984458815,3.725507974624634,,1
sid3885-clean-COSINE-5289-F_close_209.wav,2.9952831,3.5268908347536496,2.7280964851379395,,1
sid3894-anchor-COSINE-5289-F_close_218.wav,2.8422544,3.528113445110981,3.085583448410034,,1
sid4034-noisy-COSINE-5289-F_array1_356.wav,2.9094136,2.807689662704305,2.053475379943848,,1
sid4044-clean-COSINE-5289-F_close_45-truncated.wav,2.8448942,2.9509888331675684,3.498347520828247,,1
sid4059-noisy-COSINE-5289-F_array1_6.wav,2.6327505,3.4977312068977304,2.7658982276916504,,1
sid4338-clean-COSINE-5897-F_close_174.wav,3.6948164,2.597719007763478,3.171730756759644,,1
sid4412-noisy-COSINE-5897-F_array1_59.wav,2.6600468,2.8881971053032864,2.4589719772338867,,1
sid4494-noisy-COSINE-6463-F_array1_144.wav,2.2733467,2.352380491464921,1.9968669414520264,,1
sid4566-clean-COSINE-6463-F_close_219.wav,2.7897024,3.292823760529672,3.2831366062164307,,1
sid4681-clean-COSINE-6463-F_close_330.wav,2.116335,2.5394823728763933,1.334965467453003,,1
sid4687-noisy-COSINE-6463-F_array1_36.wav,2.331478,2.8526193533176643,2.0610010623931885,,1
sid4715-noisy-COSINE-6463-F_array1_69.wav,1.9283094,2.0243395045626644,1.57566237449646,,1
sid4778-noisy-COSINE-7000-F_array1_136.wav,2.6423028,2.3369253526283083,1.4269986152648926,,1
sid4840-anchor-COSINE-7000-F_close_198.wav,2.4399137,2.760547102184713,2.19414496421814,,1
sid5028-clean-COSINE-7275-F_close_124-truncated.wav,2.485273,2.9311969472904744,2.6064159870147705,,1
sid5081-anchor-COSINE-7275-F_close_66.wav,2.5976105,3.523122855299272,2.8480429649353027,,1
sid5115-clean-COSINE-7275-F_close_99.wav,2.5796294,3.1655051815594626,3.1033589839935303,,1
sid5130-clean-COSINE-7321-M_close_112.wav,2.607591,3.3069436679766784,2.45296597480774,,1
sid5143-clean-COSINE-7321-M_close_126.wav,2.9183295,3.1534783592348186,3.444767951965332,,1
sid5333-noisy-COSINE-7408-M_array1_149.wav,2.3311915,2.634026165812813,1.0770058631896973,,1
sid5408-anchor-COSINE-7408-M_close_65.wav,2.2237735,2.0077471253493404,1.4973779916763306,,1
sid5471-clean-COSINE-7551-F_close_35.wav,2.6048598,2.910801446057875,3.653529405593872,,1
sid5513-noisy-COSINE-7551-F_array1_75.wav,2.972769,3.014734747492097,2.3510875701904297,,1
sid5566-clean-COSINE-8112-F_close_126.wav,2.8231668,2.804468737925482,3.5025289058685303,,1
sid5571-noisy-COSINE-8112-F_array1_130.wav,3.0970616,2.902209280308737,2.2379183769226074,,1
sid5575-noisy-COSINE-8112-F_array1_135.wav,3.555051,3.0187055233072284,2.4857988357543945,,1
sid5604-anchor-COSINE-8112-F_close_166.wav,2.7043571,2.754294606405628,3.0624141693115234,,1
sid5610-anchor-COSINE-8112-F_close_171.wav,2.5057337,2.476080275150728,2.6879985332489014,,1
sid5615-anchor-COSINE-8112-F_close_180.wav,2.6005769,3.632960497601062,2.9457476139068604,,1
sid5783-clean-COSINE-9472-F_close_44.wav,3.0015242,3.068181006147555,2.8727214336395264,,1
sid5802-noisy-COSINE-9987-F_shoulder_105.wav,2.3524642,2.513294638979024,1.5247431993484497,,1
sid5812-noisy-COSINE-9987-F_shoulder_115.wav,2.387068,2.737038736739453,1.595033049583435,,1
sid5891-noisy-COSINE-9987-F_shoulder_191.wav,2.3313124,2.2650898052176105,1.3289519548416138,,1
sid5907-clean-COSINE-9987-F_close_206.wav,4.152424,3.3163164361570976,2.852639675140381,,1
sid5977-noisy-COSINE-9987-F_shoulder_76.wav,5.3958745,2.378784385544166,1.6635488271713257,,1
sid5993-noisy-COSINE-9987-F_shoulder_91.wav,2.728873,2.3701829544938025,2.1316707134246826,,1
sid4715-noisy-COSINE-6463-F_array1_69_freqbin31_scaled1000.0.wav,2.700756311416626,2.642973408239477,1.224670171737671,31,1000.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin5_scaled1000.0.wav,3.285023927688598,2.681977827049173,1.2979131937026978,5,1000.0
sid3629-clean-COSINE-4174-F_close_72_freqbin0_scaled1000.0.wav,1.799959421157837,2.0238241446241187,0.9494361877441406,0,1000.0
sid4715-noisy-COSINE-6463-F_array1_69_freqbin0_scaled1000.0.wav,1.8019167184829712,2.2054870817710674,1.0449445247650146,0,1000.0
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin1_scaled0.5.wav,2.9615590572357178,3.3912725476953973,2.598548889160156,1,0.5
sid4715-noisy-COSINE-6463-F_array1_69_freqbin4_scaled1000.0.wav,3.548501491546631,2.6940013789494537,1.1886022090911863,4,1000.0
sid2579-noisy-COSINE-3231-F_array1_81_freqbin3_scaled1000.0.wav,2.0596048831939697,2.64062071820774,1.4946699142456057,3,1000.0
sid2579-noisy-COSINE-3231-F_array1_81_freqbin1_scaled1000.0.wav,2.4374403953552246,2.7464383054171995,1.323187232017517,1,1000.0
sid3114-clean-COSINE-3826-M_close_132_freqbin40_scaled10.0.wav,3.5286529064178467,3.383528657453612,2.987037420272827,40,10.0
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin5_scaled0.5.wav,2.945505380630493,3.419150643439397,2.595507860183716,5,0.5
sid4715-noisy-COSINE-6463-F_array1_69_freqbin40_scaled0.5.wav,2.144325017929077,2.5922061731162938,1.637060046195984,40,0.5
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin0_scaled1000.0.wav,1.945342302322388,1.9850271535693085,1.125012755393982,0,1000.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin40_scaled1000.0.wav,2.910421371459961,2.5467227420878977,1.0921896696090698,40,1000.0
sid2579-noisy-COSINE-3231-F_array1_81_freqbin0_scaled1000.0.wav,1.977749228477478,2.017600081717889,1.0303233861923218,0,1000.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin2_scaled10.0.wav,2.7507641315460205,2.8138595295915945,1.4679752588272097,2,10.0
sid3629-clean-COSINE-4174-F_close_72_freqbin40_scaled1000.0.wav,3.057440757751465,2.2206843367519524,1.3245415687561035,40,1000.0
sid5333-noisy-COSINE-7408-M_array1_149_freqbin41_scaled1000.0.wav,2.665055274963379,2.437356055064338,1.0557376146316528,41,1000.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin0_scaled10.0.wav,1.995222449302673,2.927067872490607,1.5654257535934448,0,10.0
sid5333-noisy-COSINE-7408-M_array1_149_freqbin2_scaled0.5.wav,2.150182247161865,2.9071382233645133,1.0780162811279297,2,0.5
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin4_scaled1000.0.wav,3.37213134765625,2.598842898664479,1.210176706314087,4,1000.0
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin31_scaled10.0.wav,2.9513463973999023,3.342458586086774,2.4159910678863525,31,10.0
sid4715-noisy-COSINE-6463-F_array1_69_freqbin40_scaled10.0.wav,2.3448963165283203,2.6598009815893,1.5280274152755735,40,10.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin31_scaled10.0.wav,3.165665626525879,3.1520761614806494,2.6614909172058105,31,10.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin1_scaled10.0.wav,2.783908128738404,2.8329811736513872,1.5600651502609253,1,10.0
sid2579-noisy-COSINE-3231-F_array1_81_freqbin31_scaled10.0.wav,3.549170732498169,2.302103741730781,1.551158428192139,31,10.0
sid5333-noisy-COSINE-7408-M_array1_149_freqbin3_scaled0.5.wav,2.2489261627197266,2.9128941625560407,1.069010853767395,3,0.5
sid1816-anchor-COSINE-2734-M_close_91_freqbin4_scaled1000.0.wav,3.3032517433166504,2.699098528019933,1.1605852842330933,4,1000.0
sid3629-clean-COSINE-4174-F_close_72_freqbin5_scaled1000.0.wav,3.2833027839660645,2.6209068538879823,1.258922815322876,5,1000.0
sid4715-noisy-COSINE-6463-F_array1_69_freqbin1_scaled1000.0.wav,1.781424045562744,2.692637399070381,1.0833377838134766,1,1000.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin0_scaled0.5.wav,3.335400581359864,3.223198127375071,2.7111141681671143,0,0.5
sid5333-noisy-COSINE-7408-M_array1_149_freqbin2_scaled10.0.wav,2.6223740577697754,2.922028113583432,0.9710487127304076,2,10.0
sid3114-clean-COSINE-3826-M_close_132_freqbin1_scaled0.5.wav,3.352121114730835,3.456577832580627,3.252613067626953,1,0.5
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin1_scaled1000.0.wav,2.0143790245056152,2.012189405019937,1.237676739692688,1,1000.0
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin2_scaled0.5.wav,2.9711947441101074,3.347520158383872,2.60180926322937,2,0.5
sid3629-clean-COSINE-4174-F_close_72_freqbin3_scaled0.5.wav,3.059074640274048,3.130999424745505,3.621399402618408,3,0.5
sid3629-clean-COSINE-4174-F_close_72_freqbin0_scaled0.5.wav,3.0668938159942627,3.12186854304458,3.678034782409668,0,0.5
sid3629-clean-COSINE-4174-F_close_72_freqbin5_scaled10.0.wav,3.258056402206421,2.797934003994455,1.9498426914215088,5,10.0
sid3629-clean-COSINE-4174-F_close_72_freqbin2_scaled1000.0.wav,3.3575005531311035,2.99871492997047,1.124906063079834,2,1000.0
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin40_scaled0.5.wav,2.955185890197754,3.420591780719612,2.5953128337860107,40,0.5
sid3114-clean-COSINE-3826-M_close_132_freqbin2_scaled1000.0.wav,2.268968343734741,3.287520320281433,1.3829576969146729,2,1000.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin3_scaled10.0.wav,2.822929859161377,2.707414390370769,1.3843358755111694,3,10.0
sid5333-noisy-COSINE-7408-M_array1_149_freqbin3_scaled10.0.wav,2.095328092575073,2.9018512615226952,1.0099294185638428,3,10.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin1_scaled1000.0.wav,1.964855432510376,2.834606024778896,1.0793471336364746,1,1000.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin5_scaled0.5.wav,2.907953977584839,3.743828570568184,2.305630683898926,5,0.5
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin40_scaled0.5.wav,3.088498830795288,3.1740500438731223,2.702244281768799,40,0.5
sid3629-clean-COSINE-4174-F_close_72_freqbin41_scaled0.5.wav,3.019627094268799,3.145705118369061,3.620381355285645,41,0.5
sid5333-noisy-COSINE-7408-M_array1_149_freqbin1_scaled10.0.wav,2.7891852855682373,2.08785157444146,1.0577391386032104,1,10.0
sid4715-noisy-COSINE-6463-F_array1_69_freqbin31_scaled0.5.wav,2.143904685974121,2.584081261860101,1.6331576108932495,31,0.5
sid3629-clean-COSINE-4174-F_close_72_freqbin41_scaled1000.0.wav,2.9027099609375,2.3157406908995366,1.1791082620620728,41,1000.0
sid3114-clean-COSINE-3826-M_close_132_freqbin2_scaled0.5.wav,3.210901021957397,3.3710007654188905,3.201138019561768,2,0.5
sid5333-noisy-COSINE-7408-M_array1_149_freqbin40_scaled1000.0.wav,2.720977783203125,2.2422517652360745,0.9950702786445618,40,1000.0
sid3114-clean-COSINE-3826-M_close_132_freqbin40_scaled1000.0.wav,2.965764045715332,2.60748319181059,1.2181426286697388,40,1000.0
sid4715-noisy-COSINE-6463-F_array1_69_freqbin3_scaled10.0.wav,1.8373836278915403,2.517259504482267,1.3414400815963743,3,10.0
sid4715-noisy-COSINE-6463-F_array1_69_freqbin1_scaled10.0.wav,2.770857810974121,2.109753829398374,1.2527087926864624,1,10.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin41_scaled1000.0.wav,2.865999221801758,3.181347782690956,0.9534798860549928,41,1000.0
sid3114-clean-COSINE-3826-M_close_132_freqbin0_scaled10.0.wav,2.359851360321045,3.3649234017479723,2.106385469436645,0,10.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin41_scaled10.0.wav,3.169349908828736,3.342247332193434,2.619788885116577,41,10.0
sid4715-noisy-COSINE-6463-F_array1_69_freqbin5_scaled1000.0.wav,2.9864161014556885,2.6215859731242457,1.1275657415390017,5,1000.0
sid4715-noisy-COSINE-6463-F_array1_69_freqbin41_scaled1000.0.wav,2.60638689994812,2.56967920467578,1.0798059701919556,41,1000.0
sid2579-noisy-COSINE-3231-F_array1_81_freqbin3_scaled0.5.wav,3.685316801071167,3.093371842919596,1.7209930419921875,3,0.5
sid3629-clean-COSINE-4174-F_close_72_freqbin3_scaled1000.0.wav,2.319566249847412,3.3644679590693927,1.084940791130066,3,1000.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin0_scaled0.5.wav,3.017187118530273,3.7480828183908863,2.306372880935669,0,0.5
sid2579-noisy-COSINE-3231-F_array1_81_freqbin4_scaled0.5.wav,3.663844347000122,3.085468846421568,1.7137612104415894,4,0.5
sid4715-noisy-COSINE-6463-F_array1_69_freqbin4_scaled10.0.wav,2.385533571243286,2.4175269062549694,1.2414672374725342,4,10.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin3_scaled10.0.wav,2.665384292602539,2.9410463542328453,1.3621307611465454,3,10.0
sid3629-clean-COSINE-4174-F_close_72_freqbin40_scaled0.5.wav,3.0163748264312744,3.142136471760606,3.6157307624816895,40,0.5
sid3629-clean-COSINE-4174-F_close_72_freqbin4_scaled1000.0.wav,3.3889689445495605,2.775355354057808,1.174180507659912,4,1000.0
sid2579-noisy-COSINE-3231-F_array1_81_freqbin41_scaled1000.0.wav,2.7993688583374023,2.227844884461838,1.041317105293274,41,1000.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin4_scaled10.0.wav,2.77211856842041,2.6290288823585097,1.3316900730133057,4,10.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin2_scaled0.5.wav,2.9280202388763428,3.74724407906665,2.306734561920166,2,0.5
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin4_scaled1000.0.wav,3.4003496170043945,3.2517070968381674,1.1936626434326172,4,1000.0
sid5333-noisy-COSINE-7408-M_array1_149_freqbin0_scaled1000.0.wav,1.7272639274597168,2.055144611863558,1.0199846029281616,0,1000.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin40_scaled10.0.wav,3.1954753398895264,3.281603037577997,2.658157587051392,40,10.0
sid3114-clean-COSINE-3826-M_close_132_freqbin4_scaled0.5.wav,3.439176559448242,3.486072209098698,3.2528116703033447,4,0.5
sid3114-clean-COSINE-3826-M_close_132_freqbin41_scaled0.5.wav,3.386201858520508,3.4161998669344245,3.218379735946656,41,0.5
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin2_scaled1000.0.wav,2.6814424991607666,2.9807256774656468,1.3172253370285034,2,1000.0
sid4715-noisy-COSINE-6463-F_array1_69_freqbin3_scaled0.5.wav,2.180874824523926,2.558953865833716,1.661085844039917,3,0.5
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin2_scaled0.5.wav,2.93394422531128,3.1391649015750858,2.663733959197998,2,0.5
sid3114-clean-COSINE-3826-M_close_132_freqbin41_scaled10.0.wav,3.482071876525879,3.329944796442338,2.9257652759552,41,10.0
sid3629-clean-COSINE-4174-F_close_72_freqbin1_scaled10.0.wav,2.860316038131714,3.1180078596468426,3.230067729949951,1,10.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin3_scaled0.5.wav,3.054719924926758,3.196390921468216,2.66797947883606,3,0.5
sid3629-clean-COSINE-4174-F_close_72_freqbin41_scaled10.0.wav,3.085920572280884,3.326597309951474,2.9201762676239014,41,10.0
sid2579-noisy-COSINE-3231-F_array1_81_freqbin5_scaled1000.0.wav,3.101994276046753,2.5164222210758567,1.276182770729065,5,1000.0
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin5_scaled10.0.wav,2.922333240509033,3.0392050823252235,2.3502659797668457,5,10.0
sid3629-clean-COSINE-4174-F_close_72_freqbin2_scaled10.0.wav,2.9743380546569824,3.1905270467654754,3.569433689117432,2,10.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin31_scaled10.0.wav,3.065591812133789,3.7603920629189815,2.2812445163726807,31,10.0
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin3_scaled1000.0.wav,2.567251682281494,3.525286907314468,1.244969129562378,3,1000.0
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin1_scaled10.0.wav,2.99822735786438,3.4681934324432504,2.503767728805542,1,10.0
sid5333-noisy-COSINE-7408-M_array1_149_freqbin5_scaled1000.0.wav,3.161504983901977,2.844588802172858,1.2419958114624023,5,1000.0
sid5333-noisy-COSINE-7408-M_array1_149_freqbin3_scaled1000.0.wav,2.205291509628296,3.2219022579469128,1.373002290725708,3,1000.0
sid5333-noisy-COSINE-7408-M_array1_149_freqbin40_scaled10.0.wav,2.441756010055542,3.06869087219974,1.1061005592346191,40,10.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin3_scaled1000.0.wav,2.282039165496826,3.3599788885088007,1.3299942016601562,3,1000.0
sid2579-noisy-COSINE-3231-F_array1_81_freqbin41_scaled10.0.wav,3.720341444015503,3.0656741126849614,1.4811466932296753,41,10.0
sid4715-noisy-COSINE-6463-F_array1_69_freqbin5_scaled10.0.wav,2.2555530071258545,2.644941216533892,1.4295356273651123,5,10.0
sid2579-noisy-COSINE-3231-F_array1_81_freqbin31_scaled0.5.wav,3.636782646179199,3.0805902836563424,1.6921590566635132,31,0.5
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin40_scaled10.0.wav,3.089601755142212,3.472936654723917,2.273258686065674,40,10.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin40_scaled1000.0.wav,3.0244526863098145,3.1315661187388804,1.0294554233551023,40,1000.0
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin0_scaled0.5.wav,2.997729778289795,3.435484037006844,2.60160756111145,0,0.5
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin4_scaled0.5.wav,3.114452362060547,3.103739644780909,2.726250171661377,4,0.5
sid3114-clean-COSINE-3826-M_close_132_freqbin0_scaled1000.0.wav,1.8361752033233645,1.9223921489746765,1.0097942352294922,0,1000.0
sid3629-clean-COSINE-4174-F_close_72_freqbin40_scaled10.0.wav,3.0967459678649902,3.072435545284476,3.07386326789856,40,10.0
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin5_scaled10.0.wav,2.9745020866394043,2.3000069677115524,1.2849698066711426,5,10.0
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin5_scaled1000.0.wav,3.188469648361206,2.4028405355847973,1.3253499269485474,5,1000.0
sid3114-clean-COSINE-3826-M_close_132_freqbin4_scaled10.0.wav,3.1063902378082275,2.9501573085785013,1.2825648784637451,4,10.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin4_scaled10.0.wav,2.688192367553711,2.397414097884097,1.15630304813385,4,10.0
sid3114-clean-COSINE-3826-M_close_132_freqbin31_scaled0.5.wav,3.371542930603028,3.433806214966725,3.21781063079834,31,0.5
sid3114-clean-COSINE-3826-M_close_132_freqbin31_scaled10.0.wav,3.54370641708374,3.3845756741869457,2.9424142837524414,31,10.0
sid3629-clean-COSINE-4174-F_close_72_freqbin0_scaled10.0.wav,2.244312286376953,2.685034536390246,3.000905990600586,0,10.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin40_scaled0.5.wav,2.942822456359864,3.756694472617039,2.325061321258545,40,0.5
sid2579-noisy-COSINE-3231-F_array1_81_freqbin5_scaled10.0.wav,3.304076671600342,3.019150723610381,1.551527976989746,5,10.0
sid2579-noisy-COSINE-3231-F_array1_81_freqbin41_scaled0.5.wav,3.6372575759887695,3.063269997763311,1.7159640789031982,41,0.5
sid5333-noisy-COSINE-7408-M_array1_149_freqbin5_scaled0.5.wav,2.209033250808716,2.869362799785684,1.088081955909729,5,0.5
sid0101-clean-COSINE-0100-M_close_202-truncated_freqbin0_scaled10.0.wav,2.120152235031128,2.4266702716196047,1.134577751159668,0,10.0
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin31_scaled1000.0.wav,2.7390782833099365,2.1545655547708447,0.8634935617446899,31,1000.0
sid1816-anchor-COSINE-2734-M_close_91_freqbin4_scaled0.5.wav,3.014423131942749,3.744609508779423,2.3315439224243164,4,0.5
sid0999-noisy-COSINE-1399-F_array1_68-truncated_freqbin2_scaled10.0.wav,3.101037979125977,3.574095933668806,2.365737199783325,2,10.0
sid4715-noisy-COSINE-6463-F_array1_69_freqbin2_scaled1000.0.wav,2.5532093048095703,3.234907330867243,1.1993277072906494,2,1000.0
sid3629-clean-COSINE-4174-F_close_72_freqbin31_scaled0.5.wav,3.019358396530152,3.140699330351098,3.631913423538208,31,0.5
sid3629-clean-COSINE-4174-F_close_72_freqbin1_scaled0.5.wav,3.0160346031188965,3.1184503703319515,3.632647037506104,1,0.5
sid2579-noisy-COSINE-3231-F_array1_81_freqbin40_scaled0.5.wav,3.631930112838745,3.065807309047397,1.7107696533203125,40,0.5
